grid rho1 rho2 rho3 rho4 rho5 rho6 rho7 rho8 rho9 rho10 rho11 rho12 rho13 rho14 rho15 rho16 rho17 rho18 rho19 rho20 rho21 rho22 rho23 rho24 
0.6149999999999999 6.936231567314724e-5 0.0022056409473105495 0.011268623955478776 0.03654596008338521 0.0883283006126207 0.17287784707295967 0.291564530178638 0.43977930171802454 0.6130384487872645 0.805571404751211 1.0145493259453533 1.2369577238630756 1.473116226163175 1.7231138500277934 1.9905762769885138 2.278856279789716 2.595866817764304 2.9494722233081854 3.3554154084860337 3.830687783578922 4.408249796700251 5.140180470804997 6.115628329638188 7.534587271232342 
0.6250000000000001 0.0006265651765494096 0.004482497679529239 0.019941171324422628 0.059498663961478175 0.134261562143432 0.2483118632244733 0.3969295781261718 0.5734229276895703 0.7694069299507422 0.979807476678778 1.199889650955681 1.4284508982955646 1.6643283691185742 1.9095007964345272 2.165666318134286 2.4377074060729997 2.7301828734944618 3.0517735109033044 3.4110768660883153 3.8233900809000994 4.306481529885637 4.8858709694518065 5.60665096971963 6.552648908503067 
0.635 0.0008494898736446325 0.008083033710694831 0.033969697149887915 0.09454390291260446 0.19928529576238063 0.3458691927465983 0.5253538351436023 0.7257235578571999 0.9388541922885416 1.1578520656292042 1.3799512407751018 1.6028711429970022 1.8273894157412252 2.0540454867865687 2.285798113366418 2.5250629768566224 2.7764869522586397 3.0439749424981866 3.33377415956642 3.6507066086050797 4.000508538565489 4.3865184942583895 4.786651478234208 5.182185016488218 
0.645 0.002100360809024907 0.015044056040992328 0.057273275680709036 0.14639138342318136 0.28671079676492156 0.46831087832404966 0.674516976348297 0.8927115551195556 1.1130026239419049 1.3308618446051212 1.5430064692910104 1.7494488693005268 1.9501093275673163 2.1469384808792578 2.3412408345472975 2.535593210392309 2.7316327889483185 2.9314616121866024 3.135438821846618 3.342238007244216 3.545266817118906 3.7248548700744135 3.8272285646951216 3.7460060371364388 
0.6549999999999999 0.00369619614550374 0.0268160049580711 0.09372177554700907 0.22048510350970163 0.4011468064722518 0.6146262209349949 0.8413051790610627 1.066552381079443 1.2835428980887174 1.4880032382385209 1.679582802447787 1.8581071977800123 2.0252835252974024 2.182127246086435 2.330443816652692 2.471064300743817 2.6045766380702413 2.730129246927505 2.844635051973202 2.94162146767321 3.0058791152163407 3.009704231395174 2.8857896855420404 2.4956603551374945 
0.665 0.007867238761555522 0.0477943449654876 0.15018562179510275 0.3225799305586038 0.5434756371139016 0.7830177579744073 1.018443122864807 1.2392960390197498 1.440123407330677 1.6205818229191766 1.7809259106616924 1.9232972623370217 2.049087696782647 2.1602107234350005 2.257572540096265 2.341612143074795 2.41158866279208 2.464873697878538 2.4966882473900913 2.49718164306377 2.4503451323634398 2.3243782985377357 2.0677700616336354 1.5491081565214158 
0.675 0.014931338874631757 0.08263433041430876 0.23357815907073368 0.4574537865303272 0.714116498283764 0.966933692888343 1.198231765822715 1.4006913741796518 1.574357111537112 1.7205005290278699 1.8423896543197409 1.942390167418574 2.0231642047684866 2.0862565109884095 2.132638643895156 2.1622704768339767 2.1735786026634076 2.1636963475380546 2.1266345594309812 2.0534169879737245 1.9287688636839166 1.7278837867225623 1.4183634396145577 0.9077940728794212 
0.6849999999999999 0.029919583531831575 0.14060198798431436 0.35309449245257274 0.6279662606732485 0.9077651973268559 1.1589539102137356 1.3701260603696688 1.5421879661848734 1.6782073789024008 1.7834243315814668 1.8618228495193778 1.9173684838285103 1.9526446475286765 1.9695246390166665 1.9688904196952486 1.9503056906281735 1.9125576137705576 1.8522480967941073 1.7648822233330066 1.6423329616775242 1.47431474510595 1.244382427905683 0.938388569875323 0.509196221177035 
0.695 0.05709340196229312 0.23186910506490638 0.5159616590801954 0.8328002989047089 1.1177018005014356 1.3478236373140071 1.52495249767812 1.6552619389675254 1.7471780745027126 1.8071687493515693 1.8411147517628623 1.8529911277660058 1.8458156360043874 1.8214449187613182 1.7805211803902585 1.72308505734385 1.6475665411711904 1.5519986317696255 1.432314304727875 1.2839839914673734 1.1000726478678657 0.8746301945103498 0.6033903646580401 0.2772010046832196 
0.7050000000000001 0.10930438805535733 0.37175910368331133 0.7277157412169777 1.0659803952122773 1.3315351467605838 1.5232301561979418 1.6530689128741511 1.7347697966390494 1.778616407578865 1.793250216515244 1.7844424766028797 1.7565710345839078 1.7124728406841978 1.6537578866441225 1.5813856007773501 1.4950319777686973 1.394192293490393 1.2770489925967694 1.1417510936103794 0.9856406235929541 0.8061852152105423 0.6039248836629908 0.38029309318463256 0.14856885962233057 
0.715 0.20129015401364622 0.5734923690848047 0.9867959818314789 1.3154774435813346 1.5371711007942752 1.6735854913857686 1.7481536690087693 1.7772010508900502 1.77349020421348 1.7451719597526227 1.6982420396027158 1.6365261184025566 1.5624774771859435 1.4777078388393525 1.3827001140827455 1.2777970805930219 1.1623486826257179 1.0359200297967792 0.8974580252502005 0.7466401319507524 0.5835901354197217 0.4123457126387404 0.23708683402761943 0.07965909919186581 
0.725 0.3605826665251873 0.8497015510654014 1.2838930571835234 1.5651574311708918 1.7197309094642386 1.79068972771506 1.805305484985629 1.7827467898004268 1.7345300507100556 1.6686101547192596 1.589819185082174 1.5013276550490195 1.405164220210025 1.3022940029896337 1.1934777335284688 1.0786458482125518 0.9579923508686031 0.8311971970317111 0.6985969746944758 0.560680207829484 0.41971239615942596 0.28007905114414317 0.14763756683830037 0.043498600401113696 
0.7349999999999999 0.614449041341443 1.1995567462236991 1.5993741323519166 1.7960277137967482 1.8680717607785013 1.8674380663915555 1.8236677139027009 1.753314458041779 1.66681724321051 1.5700134316547307 1.4666536551505829 1.3589337791876308 1.2480226532605738 1.134762591985792 1.0192950778227141 0.901989410623414 0.7827852684263719 0.662119033344798 0.5405357496414959 0.41935143930307733 0.30140329281220235 0.19040437690296882 0.09274281148854147 0.024619220345035997 
0.7450000000000001 0.9940955964942785 1.6090995945615254 1.9061759710703274 1.9899610279040914 1.9715048135031574 1.9014746497232966 1.804151077791756 1.693451877671635 1.5760942671120013 1.456181385326983 1.3357418734206825 1.2158449597494836 1.0971158684866853 0.9796246004425 0.8636268368850772 0.7490157283715136 0.636122368475912 0.5252470420136514 0.41731085219205954 0.31369015722188043 0.21710755405340287 0.13032698811114019 0.05933163282191428 0.014626529040213943 
0.755 1.5066665464283844 2.040569367896445 2.1741723584001433 2.1319697041057246 2.0254873067448553 1.892316963979201 1.7508835493679347 1.608422887753189 1.4688437635557317 1.333506392244135 1.2029781802248145 1.0773393197692283 0.9563102489997563 0.8397967404906698 0.7274395119615252 0.6193209059114091 0.5154256052457842 0.41625405471537935 0.32250760242910537 0.2355894394206368 0.15747208633432666 0.09033957648764447 0.03897117630134242 0.009153708972725605 
0.7649999999999999 2.130300159720464 2.443778746929112 2.3761453161597594 2.211804624898222 2.0272329362577564 1.8438232735565656 1.668787258383747 1.5046047461180898 1.3510440025389563 1.207542103903733 1.0731587118005863 0.9469393663998407 0.8282011435854109 0.7161680974851469 0.6105550644952441 0.5109637589534006 0.4175140030854018 0.33040076791105744 0.25026845215140714 0.1781944252239055 0.11541369972674909 0.06374693465837702 0.02642626620193156 0.0060006277021878995 
0.7749999999999999 2.788162074163578 2.7600937215294277 2.4935166992936173 2.2257580261533207 1.9805707290129217 1.760696635148824 1.564487057164384 1.3879320600009952 1.228307038239631 1.082899598606142 0.9496719350748757 0.8270632886544121 0.7137014967778338 0.6087932372813609 0.5115064954063848 0.421598328545075 0.33880581750507144 0.2633310157807744 0.19549793425210002 0.1360995727486436 0.08574560042271875 0.04597917006461394 0.01852948880009947 0.004091122494517818 
0.785 3.367607419240411 2.945397440294064 2.5175434667809005 2.1745460034237447 1.889913391627784 1.650432836171625 1.4441441561083752 1.264263479059576 1.1051123104708829 0.9629351451586948 0.8348825804921597 0.7187435071283599 0.6130760053354302 0.5165669732868283 0.42858803053291566 0.3484569212255283 0.2760083414073761 0.21114376746227836 0.1540751965071885 0.1051722710814832 0.0647723211741752 0.033980881771174254 0.013409103291456281 0.0029188171551092212 
0.795 3.738465555136118 2.9754798679133425 2.4502754635813284 2.066343429060444 1.7650962144702285 1.5196706054337337 1.3143337037518046 1.1383313200076417 0.9851793265592392 0.850175568073788 0.7299965039389422 0.6224076673923553 0.525526151469922 0.4382920918075674 0.3595998195759634 0.28901956349690955 0.22607356610695706 0.17063417878533052 0.12272212777292793 0.08237881573705738 0.04987726945190167 0.025745044296236058 0.010000937402983301 0.0022410212298984433 
0.8049999999999999 3.8092196842582333 2.8558582897058646 2.3014335258224072 1.9103042713991998 1.6134019483441415 1.376560642994883 1.1802840693442245 1.014246873621099 0.8710369613062872 0.7459125534999971 0.6356109004670423 0.5375662927879521 0.45024601654800017 0.3721534538127563 0.30263666247172205 0.24083969975396952 0.1864671693009308 0.13918416879232354 0.09892719912094651 0.06551983623475123 0.03922075049755669 0.019980464868064873 0.00773587070686671 0.0018955166852463456 
0.815 3.557236202928703 2.610496392009006 2.0879775090913135 1.7221078866148316 1.4466182022484433 1.2269734595278234 1.046938300979179 0.8949355958979714 0.764511869952317 0.65112990406665 0.5515156458855309 0.4636666403328475 0.3857187460181531 0.3167626001415273 0.2556285489941264 0.20191206399882014 0.15504082267934952 0.11473878153533834 0.08080115092309342 0.053017576945308884 0.03150821800054493 0.01589695190168522 0.00629485047355105 0.001728346505019962 
0.8250000000000001 3.0453888400170763 2.2772544921306768 1.8305677122249238 1.5124322883816887 1.2706697614408993 1.077727620688548 0.9176791349870835 0.78258802010248 0.6665441591233477 0.5656312348568704 0.4773680468351792 0.3995144488958787 0.33094010604145174 0.27026710796855663 0.21703752757083125 0.1704298919145474 0.13007982825278697 0.09570513096725883 0.06693587633456906 0.04372019181648652 0.02585773393436394 0.0130482072306419 0.005435366286701826 0.001629849358691926 
0.835 2.3916336324224527 1.8950253798457126 1.551984534274965 1.2977527117584822 1.0969291555118836 0.9323862011536195 0.7954532642887172 0.678566720031059 0.5775728660506084 0.4896140796893882 0.41225064613585655 0.34429723559937453 0.2842374789870326 0.2315671268201128 0.18522564427718766 0.1449487207818164 0.11025725153753566 0.08079329836646783 0.056350815391041295 0.03675750849033502 0.02171579508464111 0.011131347412193099 0.004928146657097454 0.0015800319323966416 
0.845 1.726484109606697 1.5029355604635097 1.272820782650688 1.084432329876219 0.9274078616363172 0.7957470251239974 0.6819355828364465 0.583509810647308 0.49759393128983875 0.42196058601235864 0.3555064059645235 0.29662259078565933 0.24484284409199958 0.19903403959637767 0.15909633898621459 0.12431287363776876 0.09440091328122499 0.0691481896971739 0.048218215841523 0.03152380727589575 0.018741301399413657 0.009897073740777057 0.004645064117138331 0.0015726850819991478 
0.8549999999999999 1.1488308778220278 1.133008599181558 1.0100243094889418 0.8866168882593395 0.7721847570258707 0.6689153153765359 0.5783393175956069 0.497842538942159 0.42621480999060524 0.3627281816379451 0.3059836953152599 0.25581589065982674 0.21115111720270582 0.17199672612703104 0.13746075027078752 0.10748180696952027 0.08178402497213774 0.05994817182362489 0.042009226427027965 0.027604574361888082 0.016656245129855612 0.009108191122148696 0.004482145216166966 0.0015811899855111555 
0.8650000000000001 0.7077109648275179 0.8112412115856881 0.7749491387809839 0.7043833098213083 0.6281906952419561 0.5549973535808364 0.48520109656979665 0.42115735332334214 0.36306622561792934 0.31026500534226487 0.26307976630352864 0.22052419740351634 0.1828049290425412 0.1490758569763233 0.11958350271817753 0.09383214500579845 0.07154411448630718 0.052795635792544406 0.037184102528474774 0.024706198757014353 0.015241843437639735 0.008630672544873708 0.004441744188588004 0.0016253850757513844 
0.875 0.4058152857118048 0.5506792853866387 0.5744269939307669 0.548881833734993 0.5047642616630099 0.4531349115155468 0.40246605685642317 0.3535529746141558 0.30734307005657585 0.2649120873851551 0.2256765252735794 0.19037281858824773 0.15832732252722545 0.1299983553533054 0.10468987180146722 0.08250563888300838 0.06343580895375056 0.047045360028553224 0.03353013239021478 0.0226017829099371 0.014263610549083289 0.008349716433794785 0.004427479268714896 0.0016478995977009525 
0.8849999999999999 0.21819382414745 0.3555253898219516 0.4107722271205927 0.41353102028902633 0.3940357961719711 0.36524824205604667 0.3301932117448641 0.2939601737239941 0.2587024211819164 0.22470604095145363 0.193377885301544 0.16415744723291523 0.137779547258702 0.1136287455556162 0.09224889452394813 0.07335835554940998 0.056696913067544666 0.04261456591360992 0.030673867238775396 0.021050481749980768 0.01364616177485442 0.008200256548621804 0.004481878091651403 0.0017129837309642904 
0.8949999999999999 0.11093127546620887 0.2181372461430923 0.2832645121441657 0.3072289987628211 0.3057179830140173 0.2891435258215097 0.2674605745300444 0.24256693826904557 0.21618171311157086 0.19047471157515838 0.16523777067312526 0.14182651649209504 0.11982146787587232 0.10001086092879113 0.0818578834001639 0.0655763444750197 0.051442730413740756 0.038961359909593825 0.02854630485697729 0.01996334591352622 0.01319147584963598 0.008137690893766925 0.004548966109725605 0.001764515856372828 
0.905 0.053888902280245725 0.1285411499384549 0.18831985359542605 0.21821133655261804 0.22779259068462623 0.2260732701617965 0.21430476698574055 0.19788624858709442 0.1796546975896385 0.16005789262976372 0.14109540200400156 0.12235711776348779 0.10489022051071492 0.08822292934005677 0.07309374335896651 0.059424572782856844 0.046933156008995 0.03622652074090592 0.026868776145430595 0.019134644617182714 0.012958108915998162 0.00813485195757871 0.0046426333847313095 0.0018226556553563311 
0.915 0.025259103700586597 0.07229729985075105 0.12089757799720502 0.15500691543730702 0.17117185489176168 0.1731032804311197 0.16918288948173052 0.1604089753441187 0.1481202559475927 0.13481558154526363 0.12022451243458472 0.10598605741068212 0.09177081770343642 0.07854723436346639 0.06588579908722511 0.05405788293528623 0.04358265375595718 0.03392048788134084 0.025666337436109493 0.018610045225384703 0.012762079199214044 0.008170753625378474 0.004756852093154573 0.0019180660563500318 
0.9249999999999999 0.011570746353996884 0.03989649843257946 0.07507191527071298 0.10267343733401911 0.12057112120274363 0.13118196425497528 0.13236907699945374 0.1283619563998918 0.12172265333312764 0.11244885903271035 0.10266701596438749 0.09186839678827574 0.08120412754017572 0.07025098813879388 0.059853015691016705 0.05008882997808127 0.04064479688950049 0.032342970642714255 0.02475043434813605 0.01821090432802576 0.012753338868323055 0.008248306371033687 0.004851480892997806 0.0019483256671642968 
0.9349999999999999 0.00520244008536631 0.02083379622701059 0.045246569676822924 0.07077868618263398 0.08871454394020141 0.09705271790004677 0.10188973816796228 0.10259996017544129 0.09947366799938714 0.09479666481239418 0.08791252530795535 0.08046732810241194 0.07208226047099309 0.06378429113784567 0.05520014093883599 0.04662180956355351 0.03875899887511008 0.031046844475179913 0.0242072038677741 0.01808452936065373 0.01273454320019976 0.00836581272644632 0.004909919109892524 0.001948888382719005 
0.9450000000000001 0.0023425355551053755 0.011249566867008502 0.026558359681479248 0.04277465733381943 0.05805682913270125 0.07162346503865875 0.07838874026286315 0.08116325697025148 0.08177690442527688 0.0794630525479202 0.07615585243707619 0.07108864071728735 0.06537141900345148 0.05856409196735449 0.051554146622179685 0.04453347048549543 0.03716548135535881 0.03043521703441944 0.023923496035892916 0.018045799824004463 0.012934539745194928 0.008517132538078676 0.005048676797989038 0.002016690038408875 
0.955 0.0010323865209790981 0.005344690763188541 0.01525291215622249 0.0300834835860964 0.04337893006166427 0.051661330358353415 0.059647126746143184 0.06528185646861498 0.06769159611102722 0.06868067095908131 0.06707126056481579 0.06435786638336986 0.06004312196542048 0.05514615893046021 0.04932253789141604 0.04287292289554493 0.03665395384282594 0.03008900687378087 0.024007339221269672 0.018310196564541928 0.013120471364860137 0.008733428053661618 0.005199528051970381 0.0020992694751365004 
0.965 0.00048195024895914765 0.003145900890211208 0.008659080103166364 0.01572918009132172 0.02576460611015828 0.03828724013921446 0.046764213653583374 0.05293262462344904 0.057866813008576906 0.060004096215940994 0.06096514729190244 0.05969461061298238 0.05721275365969253 0.053049198443648735 0.04811526558058145 0.04269293494664969 0.036439972931660326 0.03046785979747141 0.024383880488238266 0.01867397084230199 0.013557012500296783 0.009008289847893536 0.005392283108904272 0.0021681236094583944 
0.9749999999999999 0.00020551087111277122 0.0011667110228922922 0.004942683017141337 0.013214552084294794 0.021989865711473162 0.028584342146915215 0.03750350347533041 0.04573983750840965 0.051461729659599144 0.05598218602567012 0.057660988751136955 0.05783129767631592 0.05589950478492546 0.052880664706079786 0.04846666090224817 0.04298182462764456 0.03739925607709211 0.031153734357205337 0.025160834753170866 0.019385662344398313 0.013989222060723644 0.00936258131866291 0.005576795269941759 0.00222810087350811 
0.9850000000000001 0.00011854192512781268 0.001093461679573947 0.0030512700716127383 0.005724030383721544 0.012531729930284402 0.024119196295742343 0.03351310215946777 0.04177204708560732 0.049378799526046895 0.0541774644150006 0.05755128801320725 0.058264339061526574 0.057302789155591616 0.05421139275716535 0.04995020033919835 0.044889851940192564 0.038710209784703284 0.03262387398870713 0.026275465308251908 0.020205356202800118 0.014704103216389014 0.009776668823366363 0.00582328414683031 0.0023115090586056652 
0.995 2.2255596267674663e-5 0.000213931207979556 0.002306183266334973 0.00851096328847189 0.01593848655347279 0.022533596423656137 0.03279369682338902 0.04308460075617858 0.05094217501013702 0.05739522628971294 0.06057565302560828 0.0617898588916874 0.06045807066696997 0.05765854188955772 0.05315941450727054 0.04734197792769113 0.041282015183237084 0.03444401683586791 0.02781498400815305 0.021407622651821098 0.015411994566456866 0.010264923561030537 0.0060612440536872425 0.0023882327348456744 
