grid rho1 rho2 rho3 rho4 rho5 rho6 rho7 rho8 rho9 rho10 rho11 rho12 rho13 rho14 rho15 rho16 rho17 rho18 rho19 rho20 rho21 rho22 rho23 rho24 
0.49500000000000005 -2.3077467510308064e-6 6.532542679254898e-6 9.526592237370408e-5 0.0007308128307460717 0.002860470041235615 0.00995414874124937 0.026882956795002712 0.06346453138759475 0.12872888183185832 0.23565028682326927 0.38960562969802426 0.5985743895670274 0.8557942540721446 1.1601658938881518 1.487667027170896 1.828003510124258 2.1336577922380706 2.38506305972287 2.5015531927201677 2.4551078360771963 2.140463942406575 1.5494720944690172 0.7668064576537542 0.17787761391273096 
0.5050000000000001 -8.788797896917833e-7 1.457207442581189e-6 7.680041477952293e-5 0.0003480696657510475 0.0018049550561682849 0.005976546991423224 0.01758759417457761 0.042234890436086074 0.09039107449788568 0.17030157987832262 0.2939335386412215 0.46516517392229606 0.6905954566934666 0.9634720478309683 1.2805854159759142 1.6202645733027055 1.9648730269443713 2.2714671620739737 2.497705495029508 2.567865625715826 2.403938228074165 1.9015351152596363 1.062265859289249 0.32082875750340867 
0.515 1.0134992535753423e-6 -1.0009876169267407e-6 7.425414889417666e-6 0.00025728938574434137 0.0010127296685342275 0.0039710431986510674 0.011330442024667507 0.029021789536703046 0.0630347074818498 0.12410336171872738 0.2195930415009745 0.3605136216958258 0.5498721534062287 0.7930874325634756 1.0841899010327192 1.4176041352553719 1.7741538592581887 2.1279602695604245 2.4371888323517767 2.634183733368761 2.63098182761487 2.2907747845725557 1.4729658154548166 0.5147664754140087 
0.525 2.2699366665403925e-6 -2.8460429584765447e-6 1.2049461210186449e-5 0.0001185747134840496 0.0008213660867215848 0.0026579490427841614 0.008269706650265263 0.020508304165349413 0.046308298962017616 0.09172019850081475 0.16742422925645578 0.27996964460776663 0.43955970515062603 0.6488827653777156 0.9125825450685422 1.2257621436132824 1.5812490296490769 1.960660041971241 2.331688018059203 2.6434066925124684 2.802262958577521 2.672813233141988 1.9949140039328757 0.8659636167243273 
0.5349999999999999 8.647420859236865e-7 -9.250028468014981e-7 5.494896588160688e-6 0.00019358111826997884 0.0006801108250950323 0.002529704922947236 0.006772358948658867 0.01703640581767503 0.036672063530470485 0.0732772268457904 0.13267194321442471 0.22526957668022463 0.357020112553761 0.5375472479120535 0.7698202965502854 1.0581925929095115 1.3993043233015134 1.78508774301755 2.196993783814421 2.5955399566372828 2.9096533211776436 3.00637909592105 2.5848437495959233 1.384926152113703 
0.545 -1.247309140695041e-6 4.432563693152446e-6 6.352869576351677e-5 0.00023440132305939105 0.0010275210716355462 0.0028712792181556646 0.007622620973865405 0.01679972343662455 0.03487540408724623 0.0653596188998112 0.11612962795255963 0.19262390272666968 0.30491268700799007 0.4587438670223646 0.6634554869053929 0.9230981205438795 1.24227380832028 1.620242687999416 2.04852104898097 2.508975156579098 2.949169564857474 3.2674019720878986 3.1901159613730465 2.101751536763114 
0.555 -3.270114955732095e-8 4.554557887911578e-6 8.96072759810966e-5 0.0004995848537281606 0.001560420101056619 0.004468510250957405 0.010105475850462413 0.021112474188114762 0.03920634149139247 0.06932700934378958 0.11481041050248 0.18353415166781717 0.28063378251767296 0.41591496122019955 0.5955112655212605 0.8289182490329184 1.1223001591041166 1.4815605804791638 1.9100977342736927 2.401145540396958 2.937000293555292 3.4449164720654144 3.74650955345194 3.011732721010331 
0.565 2.3287340627890785e-6 4.2062559766804244e-5 0.0002218168037755624 0.0008600495990794164 0.0028620751035409206 0.007131900238821888 0.0156539867561774 0.029519523334051334 0.051734540800315774 0.08377750451734749 0.13070365885882387 0.19556071006598752 0.2861422668767213 0.40760760852389144 0.5697408493308367 0.779845603552133 1.0483260601286308 1.3848555992997156 1.798855652593276 2.300419547896993 2.8911590152888635 3.550987582770089 4.199596277069516 4.076727062122071 
0.575 5.543067061429541e-6 6.130413136521274e-5 0.00039895884699068216 0.0016835237577725597 0.004950907527487275 0.012116289531793398 0.024509046575336795 0.044404399406659266 0.07244686028798582 0.11153955971176845 0.16270392109014137 0.23099549448702192 0.31935119231466297 0.4355832510618212 0.5854255671344052 0.7790632544561479 1.0260344424399983 1.3388948804105991 1.7332363503366848 2.225978198947156 2.8419214565896747 3.6021736217919584 4.526136707726807 5.203192409105163 
0.5850000000000001 4.9388327422964645e-6 0.00013983400911206698 0.000815825206483645 0.0030512058380441666 0.008796672772253693 0.019982779342448815 0.039016363831112066 0.06666606049879972 0.10470789402228593 0.1529145474948995 0.21398723391860497 0.2886523546758372 0.38207683102657175 0.497506096596184 0.6430111432502217 0.8256513413458479 1.0566849545556432 1.3493911490815385 1.720693472086729 2.196670079447458 2.81036521699135 3.6237070085024565 4.729895957402634 6.235147603426465 
0.595 1.5572791644191328e-5 0.00026563657866165297 0.0015444766181788034 0.005634511433788352 0.015060586552335565 0.032863784413320205 0.06061997712803785 0.09985763075080574 0.1498823395633673 0.21176290058400432 0.28459981180154903 0.3711477125372086 0.4722756202081448 0.5934788581543491 0.7388814730832415 0.9171664532295805 1.1376442590127571 1.4137806158413284 1.764706226578339 2.216313280200255 2.8133004300177613 3.6315481817074162 4.828835877015882 6.966697959262366 
