grid rho1 rho2 rho3 rho4 rho5 rho6 rho7 rho8 rho9 rho10 rho11 rho12 rho13 rho14 rho15 rho16 rho17 rho18 rho19 rho20 rho21 rho22 rho23 rho24 
0.43500000000000005 1.0828285253172698e-5 1.4967563980242127e-5 8.861905736630427e-5 0.00042992815421326325 0.0013218591123022663 0.0031915902058886336 0.0066938263134164525 0.01195399244100755 0.018155305931557078 0.024016528600772757 0.02666209172851224 0.02395694678530079 0.03273948188958083 0.05753469974519917 0.12441915466974607 0.1632306181570225 0.2188668264754407 0.30978953501086803 0.49644248812585784 0.6828785329528999 0.906046080733257 1.289070201577187 1.7346166563029224 2.344273287064953 
0.44499999999999995 1.5659443867999112e-5 1.875002335165188e-5 3.56029209988562e-5 0.0001909743536409117 0.0007050684631852711 0.001869468826697085 0.00411557137883576 0.008052458299230916 0.013772422436225847 0.020364851793594832 0.026731596906973305 0.029999769009032926 0.02516582855755147 0.028093815737149138 0.03927164951954354 0.10395007316020173 0.14974190349095162 0.19655230660228196 0.2528499033482907 0.4147905775311526 0.6032243157267025 0.7930193270151481 1.1395509105600932 1.5694429386657265 
0.455 1.843277015120548e-5 2.0076824422746165e-5 1.760691313752727e-5 7.00848814434718e-5 0.00031995705013394826 0.0009910360226340204 0.002393518341091243 0.004951883952402335 0.009236616606092627 0.015413141470459538 0.02253508396974479 0.029806290245950554 0.03480542124987929 0.029032374962344697 0.027713777974929008 0.021272705147733606 0.07447699682330555 0.12738357820997584 0.17784619231371848 0.20164020867838392 0.3186021586508929 0.5010542625515675 0.6581589360203522 0.9471505116674106 
0.46499999999999997 3.932757262764541e-5 3.5987733152526014e-5 8.238036100852164e-6 1.5265850357090716e-5 9.55896261410974e-5 0.0004278391531074843 0.0012147076461771489 0.002777314600273164 0.0055491590342450665 0.01007270450443529 0.016692722271751705 0.02445583231970817 0.03292679575215138 0.041086389644130056 0.03613814145502353 0.034626470250649896 0.010721407587327685 0.04052515210658737 0.09047502331123876 0.1561783464149712 0.1646413206007999 0.22174161787008725 0.3805311109944392 0.5071174406464669 
0.47500000000000003 4.9731975164390985e-5 0.00010882497313013939 6.393635011876786e-5 1.1873576347826154e-6 -2.916002621311531e-6 7.785834324289947e-5 0.00046878819019869483 0.0013236009970792224 0.0029325661570484343 0.005756745992321552 0.0103171576838949 0.017271009988030495 0.025689805017449628 0.03526868045931057 0.048132283085877345 0.046025909492038816 0.05016999951831776 0.016171099016108748 0.015433574118046403 0.04138942651960001 0.11960910429569412 0.14127293641515942 0.14308754289119213 0.2573265677286812 
0.485 3.449188833853922e-5 0.00010744267702963994 0.0001954822823373864 0.00012853481022347124 2.077081166108191e-5 -3.858184463405301e-6 -5.198027017497275e-7 0.0003199071883744353 0.0011561422117539917 0.002701223280507717 0.005397869253519812 0.009687738627708973 0.0166465533646634 0.02554645503470613 0.0352968665817376 0.05394317320043117 0.056492941619895036 0.07209115983499914 0.04224875898910106 0.01824187718261559 -2.927456755090138e-7 0.06390408581277726 0.11912927446638631 0.09474283441472389 
0.49500000000000005 4.3418675849116184e-5 9.751829122064959e-5 0.00017790449237282957 0.00033881971974458747 0.00032910649513263196 0.00015495347640299278 7.147722098557047e-5 -2.377199534095431e-6 9.78135468460671e-5 0.0006585948660811289 0.0018846926393897671 0.004194502614761602 0.007811146475077656 0.014199562378178427 0.02335873821704814 0.031055550868632147 0.054731953817498645 0.0624513898884624 0.092907037123034 0.08350595812841415 0.06086505938707417 2.123966546044298e-7 0.007960406156837544 0.08353573078048611 
0.5050000000000001 3.758518683852352e-5 9.137858177563074e-5 0.00019502004584143195 0.0003573031856194536 0.0006724591201814553 0.0009149147038233982 0.0008234008226498668 0.0005935307342542356 0.00028310532249548395 -1.0737867520496658e-6 -1.4011350627472774e-6 0.000492587338378047 0.0019672017314910015 0.004287658552220739 0.009003001253361266 0.018597406620440633 0.021327851030475756 0.04597073495794497 0.05526451320679499 0.09780784978184846 0.12026799026731054 0.1336508691863219 0.06905833998748667 0.0018345656311514157 
0.515 8.32712652429346e-5 0.00018305796418705 0.00019927389655997885 0.00023807589826715936 0.0002907277604663125 0.0005791364091399173 0.001184421877732482 0.0017373551942699225 0.0020875538643844865 0.0020772984576485076 0.0016234898118894746 0.0009187582579610332 0.0001386521692916219 -5.624421985008649e-7 3.8366437865242076e-7 0.0003084259148288318 0.01053778058679399 0.0069049185031301325 0.026893005268743483 0.028133868954820014 0.06508800022520346 0.11047420267521839 0.19062999043009204 0.1991073743159294 
0.525 4.190523853336847e-5 0.000250136085872682 0.0006476025551777759 0.0010290489756859672 0.0014545815449271832 0.001747139095112371 0.0018997085667089506 0.002355702218828984 0.0032744161394420747 0.0048187193364074635 0.006952872935055837 0.009137859958694827 0.010793046800842629 0.011233875759903995 0.011235814433333772 0.010843529641248791 0.0031141051468334523 0.01112767771579812 -1.6035816171027645e-6 0.012854567742063162 -4.6364091734699825e-7 -2.776031360080672e-8 -2.5481783681811226e-7 0.10137321334677189 
